DT,Lufttemperatur,Vindstyrke,Solskinstid,Volum
2019-08-08 23:00:00,14.6,1.3833333333333335,0.0,31
2019-08-09 01:00:00,14.65,1.0166666666666668,0.0,3
2019-08-09 02:00:00,14.633333333333333,0.5666666666666667,0.0,4
2019-08-09 04:00:00,14.799999999999999,1.1333333333333335,0.0,4
2019-08-09 05:00:00,15.033333333333333,1.8,0.0,14
2019-08-09 06:00:00,15.333333333333334,1.5,0.0,52
2019-08-09 07:00:00,16.816666666666666,2.25,57.7,220
2019-08-09 08:00:00,17.98333333333333,1.3833333333333335,44.0,269
2019-08-09 09:00:00,19.0,1.45,57.7,100
2019-08-09 10:00:00,19.583333333333332,1.5666666666666667,60.0,65
2019-08-09 11:00:00,20.116666666666667,2.066666666666667,60.0,78
2019-08-09 12:00:00,20.616666666666667,2.4833333333333334,60.0,82
2019-08-09 14:00:00,20.45,3.0,54.0,181
2019-08-09 15:00:00,19.95,2.983333333333333,14.7,314
2019-08-09 16:00:00,19.533333333333335,2.35,19.0,276
2019-08-09 17:00:00,19.2,1.616666666666667,21.0,150
2019-08-09 18:00:00,18.116666666666667,2.3833333333333333,0.0,106
2019-08-09 19:00:00,17.8,1.0666666666666667,0.0,85
2019-08-09 20:00:00,17.466666666666665,1.0833333333333333,0.0,58
2019-08-09 21:00:00,16.916666666666668,1.3,0.0,58
2019-08-09 22:00:00,17.0,2.1166666666666667,0.0,44
2019-08-09 23:00:00,16.683333333333334,1.3499999999999999,0.0,40
2019-08-10 00:00:00,16.716666666666665,2.3833333333333333,0.0,12
2019-08-10 01:00:00,16.233333333333334,1.3,0.0,6
2019-08-10 02:00:00,15.733333333333334,1.45,0.0,2
2019-08-10 04:00:00,15.733333333333334,1.8166666666666667,0.0,2
2019-08-10 05:00:00,18.216666666666665,2.6,25.0,4
2019-08-10 06:00:00,19.616666666666667,5.133333333333334,19.7,9
2019-08-10 07:00:00,16.566666666666666,3.25,0.0,13
2019-08-10 08:00:00,15.200000000000001,2.733333333333333,0.0,21
2019-08-10 10:00:00,18.416666666666668,5.45,0.0,22
2019-08-10 11:00:00,19.166666666666668,4.766666666666667,0.0,19
2019-08-10 12:00:00,20.083333333333332,5.133333333333333,7.1000000000000005,28
2019-08-10 14:00:00,19.983333333333334,5.066666666666666,0.0,61
2019-08-10 15:00:00,19.416666666666668,1.7,0.0,64
2019-08-10 16:00:00,18.52,0.54,0.0,53
2019-08-10 17:00:00,17.016666666666666,1.4833333333333334,0.0,50
2019-08-10 18:00:00,16.066666666666666,1.2333333333333334,0.0,51
2019-08-10 19:00:00,15.883333333333333,1.7166666666666668,0.0,18
2019-08-10 20:00:00,15.75,2.8833333333333333,0.0,11
2019-08-10 21:00:00,15.733333333333334,1.8666666666666665,0.0,6
2019-08-10 22:00:00,16.05,1.8833333333333335,0.0,11
2019-08-10 23:00:00,16.283333333333335,2.65,0.0,10
2019-08-11 00:00:00,16.0,2.766666666666667,0.0,4
2019-08-11 02:00:00,15.633333333333333,1.9833333333333334,0.0,1
2019-08-11 03:00:00,15.983333333333334,2.1,0.0,2
2019-08-11 04:00:00,16.733333333333334,1.05,0.0,2
2019-08-11 05:00:00,15.7,1.04,0.0,2
2019-08-11 06:00:00,15.816666666666668,0.8166666666666668,0.0,8
2019-08-11 07:00:00,15.65,0.5333333333333333,0.0,6
2019-08-11 08:00:00,15.583333333333334,1.3833333333333335,0.0,15
2019-08-11 09:00:00,15.716666666666667,1.1833333333333333,0.0,17
2019-08-11 10:00:00,16.016666666666666,1.6666666666666667,0.0,27
2019-08-11 11:00:00,16.283333333333335,1.7166666666666668,3.3,14
2019-08-11 12:00:00,16.783333333333335,2.316666666666667,0.0,30
2019-08-11 13:00:00,16.483333333333334,2.183333333333333,0.0,36
2019-08-11 14:00:00,16.95,2.3666666666666667,2.3,39
2019-08-11 15:00:00,17.433333333333334,3.233333333333333,2.0,35
2019-08-11 17:00:00,16.933333333333334,3.033333333333333,0.0,47
2019-08-11 18:00:00,16.466666666666665,3.5666666666666664,0.0,38
2019-08-11 21:00:00,16.3,3.1833333333333336,0.0,33
2019-08-11 22:00:00,15.780000000000001,2.32,0.0,33
2019-08-11 23:00:00,15.850000000000001,1.45,0.0,16
2019-08-12 00:00:00,15.566666666666668,2.016666666666667,0.0,3
2019-08-12 01:00:00,14.716666666666667,0.8333333333333334,0.0,3
2019-08-12 02:00:00,14.583333333333334,0.5,0.0,2
2019-08-12 04:00:00,13.850000000000001,3.533333333333333,0.0,1
2019-08-12 05:00:00,13.833333333333334,3.9166666666666665,0.0,8
2019-08-12 07:00:00,13.583333333333334,3.516666666666667,0.0,225
2019-08-12 08:00:00,13.566666666666668,3.5833333333333335,0.0,274
2019-08-12 09:00:00,13.549999999999999,3.6833333333333336,0.0,103
2019-08-12 11:00:00,14.533333333333333,2.6333333333333333,0.0,46
2019-08-12 12:00:00,14.549999999999999,3.0666666666666664,0.0,70
2019-08-12 13:00:00,14.633333333333333,4.1499999999999995,0.0,57
2019-08-12 14:00:00,14.533333333333333,4.1000000000000005,0.0,118
2019-08-12 15:00:00,14.183333333333332,4.366666666666666,0.0,287
2019-08-12 16:00:00,13.016666666666666,3.65,0.0,311
2019-08-12 18:00:00,12.433333333333332,4.3,0.0,86
2019-08-12 20:00:00,11.933333333333332,5.166666666666667,0.0,27
2019-08-12 21:00:00,12.25,4.816666666666666,0.0,33
2019-08-12 22:00:00,12.033333333333333,3.983333333333333,0.0,19
2019-08-12 23:00:00,12.2,3.6799999999999997,0.0,15
2019-08-13 02:00:00,11.799999999999999,2.5166666666666666,0.0,2
2019-08-13 03:00:00,11.299999999999999,3.1333333333333333,0.0,2
2019-08-13 05:00:00,11.333333333333334,3.1833333333333336,0.0,10
2019-08-13 06:00:00,11.816666666666668,3.4499999999999997,0.0,69
2019-08-13 07:00:00,12.15,4.416666666666667,0.0,281
2019-08-13 08:00:00,12.266666666666667,4.3500000000000005,0.0,344
2019-08-13 09:00:00,11.066666666666668,3.4333333333333336,0.0,123
2019-08-13 10:00:00,12.166666666666666,4.6,0.0,72
2019-08-13 11:00:00,11.86,3.78,0.0,47
2019-08-13 12:00:00,10.633333333333333,2.316666666666667,0.0,69
2019-08-13 13:00:00,11.950000000000001,2.5166666666666666,0.0,84
2019-08-13 15:00:00,10.700000000000001,1.8333333333333333,0.0,356
2019-08-13 16:00:00,12.1,2.566666666666667,0.0,305
2019-08-13 19:00:00,12.133333333333333,1.8166666666666667,0.0,76
2019-08-13 20:00:00,11.283333333333333,1.3,0.0,68
2019-08-13 22:00:00,10.450000000000001,1.95,0.0,42
2019-08-13 23:00:00,10.333333333333334,1.5333333333333332,0.0,19
2019-08-14 02:00:00,10.283333333333333,1.9333333333333336,0.0,2
2019-08-14 03:00:00,10.533333333333333,2.15,0.0,1
2019-08-14 04:00:00,10.933333333333332,2.25,0.0,5
2019-08-14 05:00:00,11.366666666666667,2.2666666666666666,0.0,10
2019-08-14 06:00:00,11.15,3.25,0.0,72
2019-08-14 07:00:00,11.833333333333334,2.733333333333333,18.0,285
2019-08-14 08:00:00,12.700000000000001,4.433333333333334,10.0,332
2019-08-14 09:00:00,13.049999999999999,3.8833333333333333,19.7,121
2019-08-14 10:00:00,11.620000000000001,2.2800000000000002,4.0,69
2019-08-14 11:00:00,12.533333333333333,2.1333333333333333,8.899999999999999,74
2019-08-14 12:00:00,11.283333333333333,2.35,12.4,53
2019-08-14 13:00:00,13.433333333333332,3.5,43.3,62
2019-08-14 14:00:00,12.466666666666667,3.4,11.3,120
2019-08-14 15:00:00,13.549999999999999,1.5666666666666667,41.699999999999996,340
2019-08-14 17:00:00,13.716666666666667,2.0833333333333335,17.700000000000003,183
2019-08-14 20:00:00,11.333333333333334,1.8999999999999997,0.0,62
2019-08-14 22:00:00,10.916666666666666,2.2833333333333337,0.0,41
2019-08-14 23:00:00,11.166666666666666,2.016666666666667,0.0,34
2019-08-15 00:00:00,10.866666666666667,1.5999999999999999,0.0,9
2019-08-15 01:00:00,11.18,1.8199999999999998,0.0,1
2019-08-15 02:00:00,10.583333333333334,1.3666666666666665,0.0,3
2019-08-15 03:00:00,10.183333333333334,1.1833333333333333,0.0,4
2019-08-15 04:00:00,9.633333333333335,0.9500000000000001,0.0,6
2019-08-15 05:00:00,10.316666666666668,0.65,51.7,8
2019-08-15 06:00:00,12.216666666666667,0.35000000000000003,60.0,62
2019-08-15 08:00:00,15.34,0.8,50.0,381
2019-08-15 09:00:00,15.916666666666666,2.6166666666666667,60.0,136
2019-08-15 11:00:00,17.166666666666668,4.3500000000000005,46.6,104
2019-08-15 12:00:00,18.0,3.3000000000000003,54.3,93
2019-08-15 13:00:00,19.099999999999998,2.5,40.7,106
2019-08-15 15:00:00,19.48333333333333,3.0666666666666664,11.0,391
2019-08-15 16:00:00,18.900000000000002,2.1,0.0,389
2019-08-15 17:00:00,16.75,1.9666666666666668,0.0,232
2019-08-15 18:00:00,14.983333333333334,1.3166666666666667,0.0,157
2019-08-15 19:00:00,15.733333333333334,1.7833333333333332,0.0,102
2019-08-15 20:00:00,14.083333333333334,2.25,0.0,62
2019-08-15 21:00:00,13.450000000000001,1.9000000000000001,0.0,55
2019-08-15 23:00:00,12.566666666666668,3.4499999999999997,0.0,31
2019-08-16 01:00:00,11.416666666666666,1.9333333333333333,0.0,3
2019-08-16 02:00:00,11.5,0.43333333333333335,0.0,1
2019-08-16 03:00:00,11.183333333333332,0.31666666666666665,0.0,3
2019-08-16 04:00:00,11.1,1.2,0.0,7
2019-08-16 05:00:00,11.433333333333332,1.6833333333333336,0.0,8
2019-08-16 06:00:00,11.916666666666666,1.8833333333333335,29.4,58
2019-08-16 07:00:00,12.866666666666667,2.3333333333333335,28.7,225
2019-08-16 08:00:00,13.583333333333334,2.9499999999999997,38.3,330
2019-08-16 09:00:00,14.116666666666667,3.6166666666666667,34.7,119
2019-08-16 10:00:00,14.6,5.066666666666666,9.9,82
2019-08-16 11:00:00,15.183333333333332,4.583333333333333,41.9,87
2019-08-16 12:00:00,15.266666666666666,4.8,0.0,96
2019-08-16 13:00:00,15.450000000000001,4.983333333333333,0.0,110
2019-08-16 14:00:00,15.133333333333333,4.866666666666666,0.0,170
2019-08-16 15:00:00,14.299999999999999,4.0,0.0,346
2019-08-16 17:00:00,14.833333333333334,4.6499999999999995,0.0,140
2019-08-16 18:00:00,14.866666666666667,4.966666666666667,0.0,84
2019-08-16 19:00:00,15.083333333333334,5.333333333333333,0.0,53
2019-08-16 20:00:00,14.700000000000001,5.2,0.0,39
2019-08-16 21:00:00,14.383333333333333,5.866666666666667,0.0,44
2019-08-16 22:00:00,15.066666666666668,6.6000000000000005,0.0,25
2019-08-17 00:00:00,16.16,8.879999999999999,0.0,11
2019-08-17 02:00:00,13.983333333333334,5.6499999999999995,0.0,6
2019-08-17 04:00:00,14.75,5.433333333333334,0.0,1
2019-08-17 05:00:00,15.066666666666668,5.016666666666667,0.0,3
2019-08-17 06:00:00,14.799999999999999,3.8333333333333335,0.0,10
2019-08-17 07:00:00,14.15,3.283333333333333,0.0,14
2019-08-17 08:00:00,15.516666666666666,4.566666666666666,0.0,12
2019-08-17 09:00:00,14.75,4.533333333333333,0.0,21
2019-08-17 11:00:00,15.583333333333334,4.166666666666667,0.3,22
2019-08-17 12:00:00,16.983333333333334,6.6499999999999995,1.7,25
2019-08-17 14:00:00,17.0,6.716666666666666,15.899999999999999,52
2019-08-17 15:00:00,16.916666666666668,6.233333333333333,20.5,59
2019-08-17 16:00:00,16.259999999999998,6.68,7.6,66
2019-08-17 17:00:00,15.950000000000001,5.016666666666667,4.3,75
2019-08-17 18:00:00,14.700000000000001,6.533333333333334,0.0,59
2019-08-17 19:00:00,13.15,3.5666666666666664,0.0,38
2019-08-17 20:00:00,13.580000000000002,3.46,0.0,19
2019-08-17 21:00:00,13.049999999999999,2.9333333333333336,0.0,15
2019-08-17 22:00:00,12.950000000000001,2.283333333333333,0.0,33
2019-08-17 23:00:00,12.766666666666666,3.016666666666666,0.0,19
2019-08-18 00:00:00,12.783333333333333,3.35,0.0,18
2019-08-18 02:00:00,12.716666666666667,3.4333333333333336,0.0,2
2019-08-18 03:00:00,13.219999999999999,3.6,0.0,8
2019-08-18 04:00:00,13.566666666666668,3.4499999999999997,0.0,2
2019-08-18 05:00:00,14.15,4.216666666666666,3.0,1
2019-08-18 06:00:00,14.0,5.283333333333333,7.1,4
2019-08-18 07:00:00,14.333333333333334,5.516666666666667,10.3,17
2019-08-18 08:00:00,14.75,6.25,6.6,9
2019-08-18 09:00:00,15.083333333333334,7.1000000000000005,1.7,19
2019-08-18 10:00:00,16.44,5.38,15.0,25
2019-08-18 11:00:00,16.433333333333334,4.583333333333333,0.0,22
2019-08-18 12:00:00,17.233333333333334,7.516666666666667,3.9,48
2019-08-18 13:00:00,16.183333333333334,5.7,0.3,75
2019-08-18 14:00:00,15.883333333333333,4.616666666666666,0.0,72
2019-08-18 15:00:00,14.75,3.0500000000000003,0.0,66
2019-08-18 16:00:00,16.116666666666667,5.05,7.3,54
2019-08-18 17:00:00,15.88,4.76,4.6,50
2019-08-18 18:00:00,15.450000000000001,3.65,1.0,43
2019-08-18 19:00:00,15.066666666666668,3.3333333333333335,0.0,46
2019-08-18 20:00:00,14.800000000000002,3.233333333333333,0.0,39
2019-08-18 21:00:00,14.416666666666666,4.666666666666667,0.0,51
2019-08-18 23:00:00,13.933333333333332,4.95,0.0,18
2019-08-19 00:00:00,14.083333333333334,6.066666666666666,0.0,5
2019-08-19 01:00:00,14.016666666666666,7.05,0.0,4
2019-08-19 03:00:00,12.466666666666667,4.183333333333334,0.0,2
2019-08-19 04:00:00,12.466666666666667,4.3500000000000005,0.0,4
2019-08-19 05:00:00,12.116666666666667,3.65,0.0,15
2019-08-19 07:00:00,13.566666666666668,3.016666666666667,0.0,242
2019-08-19 08:00:00,14.366666666666667,4.3,6.4,311
2019-08-19 09:00:00,13.983333333333334,3.483333333333333,2.6,111
2019-08-19 10:00:00,14.299999999999999,3.6999999999999997,3.5999999999999996,60
2019-08-19 12:00:00,13.916666666666666,3.8166666666666664,0.0,51
2019-08-19 15:00:00,13.783333333333333,3.3000000000000003,0.0,257
2019-08-19 16:00:00,14.700000000000001,5.083333333333333,0.0,283
2019-08-19 17:00:00,14.833333333333334,4.866666666666666,0.0,179
2019-08-19 19:00:00,14.733333333333334,5.5,0.0,66
2019-08-19 22:00:00,13.9,3.4166666666666665,0.0,30
2019-08-19 23:00:00,13.799999999999999,4.616666666666667,0.0,20
2019-08-20 00:00:00,13.266666666666666,4.683333333333334,0.0,5
2019-08-20 01:00:00,12.149999999999999,2.85,0.0,0
2019-08-20 02:00:00,12.316666666666668,1.95,0.0,3
2019-08-20 03:00:00,12.4,3.6833333333333336,0.0,1
2019-08-20 04:00:00,12.65,3.3833333333333333,0.0,4
2019-08-20 05:00:00,13.016666666666666,2.6333333333333333,0.0,10
2019-08-20 06:00:00,12.883333333333333,3.0500000000000003,0.0,67
2019-08-20 07:00:00,13.15,2.3000000000000003,0.0,298
2019-08-20 11:00:00,15.15,1.8,0.3,73
2019-08-20 13:00:00,13.733333333333334,1.9833333333333334,0.0,75
2019-08-20 14:00:00,14.016666666666666,2.283333333333333,0.0,124
2019-08-20 15:00:00,14.033333333333333,2.25,1.7,331
2019-08-20 17:00:00,12.816666666666668,0.9333333333333335,0.0,214
2019-08-20 18:00:00,12.066666666666668,0.7000000000000001,0.0,140
2019-08-20 19:00:00,12.416666666666666,1.75,0.0,84
2019-08-20 20:00:00,11.516666666666666,0.8000000000000002,0.0,86
2019-08-20 21:00:00,11.450000000000001,0.9,0.0,64
2019-08-20 23:00:00,11.35,1.1666666666666667,0.0,16
2019-08-21 00:00:00,11.383333333333333,1.0333333333333334,0.0,5
2019-08-21 01:00:00,11.1,0.8400000000000001,0.0,0
2019-08-21 02:00:00,10.566666666666666,1.3166666666666667,0.0,2
2019-08-21 03:00:00,10.416666666666666,1.5166666666666666,0.0,1
2019-08-21 04:00:00,10.299999999999999,2.1,0.0,4
2019-08-21 05:00:00,10.583333333333334,1.7666666666666666,0.0,11
2019-08-21 07:00:00,12.24,1.9600000000000002,11.0,317
2019-08-21 08:00:00,13.38,2.2199999999999998,7.7,371
2019-08-21 09:00:00,13.616666666666667,1.8,0.3,130
2019-08-21 10:00:00,13.666666666666666,1.4166666666666667,0.0,77
2019-08-21 11:00:00,13.983333333333334,0.9333333333333332,0.0,72
2019-08-21 12:00:00,14.700000000000001,2.066666666666667,6.6,87
2019-08-21 13:00:00,14.775,3.025,1.6,90
2019-08-21 14:00:00,14.950000000000001,3.9166666666666665,23.1,136
2019-08-21 15:00:00,14.733333333333334,3.8833333333333333,18.7,406
2019-08-21 16:00:00,14.700000000000001,4.3500000000000005,59.7,381
2019-08-21 17:00:00,14.533333333333333,3.483333333333334,60.0,207
2019-08-21 18:00:00,14.133333333333333,2.733333333333333,52.7,187
2019-08-21 19:00:00,13.083333333333334,1.45,0.0,168
2019-08-21 20:00:00,12.633333333333333,2.1666666666666665,0.0,157
2019-08-21 21:00:00,12.950000000000001,2.766666666666667,0.0,94
2019-08-21 22:00:00,13.15,3.1333333333333333,0.0,44
2019-08-22 00:00:00,14.366666666666667,4.616666666666666,0.0,14
2019-08-22 01:00:00,13.133333333333333,4.683333333333334,0.0,4
2019-08-22 02:00:00,13.083333333333334,4.6499999999999995,0.0,1
2019-08-22 03:00:00,13.983333333333334,4.8500000000000005,0.0,0
2019-08-22 05:00:00,12.633333333333333,4.333333333333333,0.0,14
2019-08-22 06:00:00,12.700000000000001,4.083333333333333,0.0,54
2019-08-22 07:00:00,12.950000000000001,4.483333333333333,0.0,230
2019-08-22 08:00:00,12.799999999999999,4.483333333333333,0.0,293
2019-08-22 09:00:00,13.266666666666666,4.866666666666666,1.3,93
2019-08-22 10:00:00,14.833333333333334,3.6833333333333336,13.299999999999999,46
2019-08-22 11:00:00,15.366666666666667,5.166666666666667,11.0,40
2019-08-22 12:00:00,15.36,4.859999999999999,3.7,67
2019-08-22 13:00:00,15.950000000000001,3.9166666666666665,11.7,64
2019-08-22 14:00:00,15.783333333333333,4.833333333333333,7.699999999999999,112
2019-08-22 15:00:00,15.5,5.016666666666667,17.0,300
2019-08-22 16:00:00,14.950000000000001,4.55,0.0,289
2019-08-22 17:00:00,14.916666666666666,4.2,0.0,185
2019-08-22 19:00:00,14.0,3.6166666666666667,0.0,98
2019-08-22 20:00:00,12.6,3.1,0.0,108
2019-08-22 21:00:00,13.559999999999999,3.7399999999999998,0.0,68
2019-08-22 23:00:00,13.333333333333334,3.966666666666667,0.0,18
2019-08-23 01:00:00,15.133333333333333,3.4333333333333336,0.0,2
2019-08-23 02:00:00,15.166666666666666,2.0500000000000003,0.0,2
2019-08-23 04:00:00,14.74,3.28,0.0,6
2019-08-23 06:00:00,14.666666666666666,5.55,3.7,55
2019-08-23 07:00:00,14.666666666666666,4.733333333333333,0.0,271
2019-08-23 08:00:00,14.299999999999999,3.1333333333333333,0.0,341
2019-08-23 09:00:00,14.9,3.516666666666667,0.0,115
2019-08-23 10:00:00,14.333333333333334,2.8833333333333333,3.7,71
2019-08-23 12:00:00,16.0,3.3000000000000003,3.5999999999999996,71
2019-08-23 13:00:00,16.150000000000002,4.6000000000000005,2.3,92
2019-08-23 14:00:00,16.066666666666666,4.266666666666667,0.0,157
2019-08-23 15:00:00,14.366666666666667,3.8166666666666664,0.0,340
2019-08-23 16:00:00,13.6,2.6,0.0,302
2019-08-23 17:00:00,13.733333333333334,2.6,0.0,109
2019-08-23 18:00:00,13.666666666666666,2.75,0.0,61
2019-08-23 19:00:00,13.85,3.85,0.0,33
2019-08-23 20:00:00,13.9,2.9499999999999997,0.0,21
2019-08-23 21:00:00,14.183333333333332,2.283333333333333,0.0,27
2019-08-23 22:00:00,14.65,2.0166666666666666,0.0,23
2019-08-24 01:00:00,14.850000000000001,2.216666666666667,0.0,0
2019-08-24 02:00:00,14.866666666666667,2.4,0.0,6
2019-08-24 03:00:00,15.116666666666667,2.6999999999999997,0.0,1
2019-08-24 04:00:00,15.216666666666667,3.1166666666666667,0.0,0
2019-08-24 05:00:00,15.483333333333334,3.3833333333333333,0.0,1
2019-08-24 06:00:00,15.883333333333335,4.3500000000000005,0.0,6
2019-08-24 08:00:00,17.016666666666666,3.983333333333333,0.0,21
2019-08-24 09:00:00,18.333333333333332,5.466666666666668,17.3,32
2019-08-24 10:00:00,19.566666666666666,6.066666666666666,29.799999999999997,60
2019-08-24 11:00:00,19.216666666666665,6.133333333333333,5.0,54
2019-08-24 12:00:00,19.8,6.2,0.0,79
2019-08-24 13:00:00,19.766666666666666,6.1499999999999995,5.3,79
2019-08-24 15:00:00,19.45,6.216666666666666,0.0,96
2019-08-24 16:00:00,19.433333333333334,6.3500000000000005,0.0,68
2019-08-24 17:00:00,19.116666666666667,4.933333333333334,0.0,60
2019-08-24 18:00:00,18.849999999999998,3.6999999999999997,0.0,56
2019-08-24 19:00:00,18.150000000000002,1.9500000000000002,0.0,47
2019-08-24 20:00:00,18.55,2.8000000000000003,0.0,31
2019-08-24 21:00:00,18.783333333333335,3.35,0.0,25
2019-08-24 22:00:00,18.633333333333333,3.3333333333333335,0.0,29
2019-08-24 23:00:00,18.216666666666665,2.75,0.0,38
2019-08-25 00:00:00,17.849999999999998,4.033333333333333,0.0,13
2019-08-25 01:00:00,17.483333333333334,3.4,0.0,2
2019-08-25 02:00:00,17.54,2.66,0.0,4
2019-08-25 03:00:00,17.733333333333334,2.8833333333333333,0.0,2
2019-08-25 04:00:00,17.9,2.4166666666666665,0.0,4
2019-08-25 06:00:00,18.150000000000002,2.65,0.3,9
2019-08-25 07:00:00,18.833333333333332,1.9833333333333334,36.0,17
2019-08-25 08:00:00,20.233333333333334,4.116666666666667,39.7,13
2019-08-25 10:00:00,20.73333333333333,4.433333333333334,37.7,55
2019-08-25 11:00:00,20.099999999999998,3.4,45.599999999999994,67
2019-08-25 14:00:00,19.283333333333335,5.083333333333333,54.4,114
2019-08-25 15:00:00,19.25,4.75,60.0,85
2019-08-25 16:00:00,18.55,4.8,59.7,106
2019-08-25 17:00:00,18.14,3.8200000000000003,48.0,117
2019-08-25 18:00:00,18.216666666666665,2.4166666666666665,1.7,78
2019-08-25 19:00:00,17.883333333333333,2.6166666666666667,0.0,74
2019-08-25 21:00:00,17.783333333333335,2.5500000000000003,0.0,72
2019-08-25 22:00:00,18.25,2.533333333333333,0.0,30
2019-08-26 00:00:00,18.366666666666667,2.283333333333333,0.0,8
2019-08-26 02:00:00,18.033333333333335,2.6666666666666665,0.0,1
2019-08-26 04:00:00,18.55,2.8166666666666664,0.0,5
2019-08-26 05:00:00,19.150000000000002,3.6333333333333333,20.0,12
2019-08-26 06:00:00,19.900000000000002,3.516666666666667,60.0,104
2019-08-26 08:00:00,21.71666666666667,4.583333333333333,60.0,429
2019-08-26 09:00:00,22.55,6.083333333333333,60.0,162
2019-08-26 10:00:00,23.366666666666664,7.5,60.0,84
2019-08-26 12:00:00,24.28333333333333,8.75,60.0,119
2019-08-26 13:00:00,24.333333333333332,8.766666666666667,60.0,103
2019-08-26 14:00:00,24.266666666666666,8.166666666666666,60.0,195
2019-08-26 15:00:00,23.983333333333334,6.266666666666667,60.0,443
2019-08-26 19:00:00,21.316666666666666,2.6999999999999997,0.0,134
2019-08-26 20:00:00,20.75,2.283333333333333,0.0,134
2019-08-26 21:00:00,20.216666666666665,2.4499999999999997,0.0,112
2019-08-26 22:00:00,20.400000000000002,2.8333333333333335,0.0,58
2019-08-26 23:00:00,20.5,2.983333333333333,0.0,27
2019-08-27 00:00:00,20.283333333333335,2.4,0.0,10
2019-08-27 01:00:00,19.733333333333334,2.4,0.0,1
2019-08-27 02:00:00,19.400000000000002,2.1333333333333333,0.0,1
2019-08-27 03:00:00,19.433333333333334,1.7666666666666668,0.0,4
2019-08-27 04:00:00,19.7,1.0833333333333333,0.0,5
2019-08-27 05:00:00,20.183333333333334,1.0833333333333333,4.7,14
2019-08-27 06:00:00,19.116666666666667,1.2833333333333334,14.0,97
2019-08-27 09:00:00,23.116666666666664,5.75,57.7,155
2019-08-27 10:00:00,23.53333333333333,5.316666666666666,60.0,104
2019-08-27 11:00:00,24.150000000000002,5.983333333333333,60.0,96
2019-08-27 12:00:00,24.416666666666668,4.35,60.0,119
2019-08-27 13:00:00,24.183333333333334,2.9333333333333336,60.0,138
2019-08-27 14:00:00,23.366666666666664,4.116666666666666,60.0,240
2019-08-27 15:00:00,23.150000000000002,2.1166666666666667,60.0,463
2019-08-27 16:00:00,22.166666666666668,3.3333333333333335,60.0,401
2019-08-27 17:00:00,21.71666666666667,2.6666666666666665,60.0,235
2019-08-27 18:00:00,21.066666666666666,2.066666666666667,30.7,179
2019-08-27 19:00:00,20.783333333333335,2.5166666666666666,0.0,164
2019-08-27 20:00:00,20.48333333333333,2.1999999999999997,0.0,130
2019-08-27 21:00:00,20.166666666666668,2.2333333333333334,0.0,103
2019-08-27 22:00:00,20.433333333333334,1.5166666666666666,0.0,55
2019-08-27 23:00:00,19.266666666666666,1.1166666666666667,0.0,27
2019-08-28 00:00:00,18.433333333333334,0.46666666666666673,0.0,5
2019-08-28 01:00:00,18.433333333333334,0.5833333333333334,0.0,4
2019-08-28 02:00:00,19.349999999999998,0.8833333333333334,0.0,1
2019-08-28 03:00:00,22.066666666666666,2.4499999999999997,0.0,4
2019-08-28 04:00:00,22.883333333333336,2.6333333333333333,0.0,4
2019-08-28 05:00:00,22.083333333333332,3.85,0.0,11
2019-08-28 06:00:00,22.933333333333334,3.8000000000000003,13.7,82
2019-08-28 07:00:00,24.3,3.1,60.0,324
2019-08-28 08:00:00,25.45,3.6666666666666665,50.3,375
2019-08-28 09:00:00,26.083333333333332,4.983333333333333,60.0,160
2019-08-28 10:00:00,26.366666666666664,6.216666666666666,59.7,111
2019-08-28 11:00:00,26.419999999999998,6.16,30.3,94
2019-08-28 12:00:00,26.416666666666668,6.133333333333333,34.7,99
2019-08-28 13:00:00,24.46666666666667,4.316666666666667,13.7,124
2019-08-28 14:00:00,20.666666666666668,2.8333333333333335,0.3,183
2019-08-28 16:00:00,18.05,4.183333333333334,0.0,359
2019-08-28 17:00:00,17.349999999999998,3.0833333333333335,0.0,170
2019-08-28 19:00:00,18.21666666666667,3.1,0.0,37
2019-08-28 20:00:00,18.033333333333335,3.8000000000000003,0.0,50
2019-08-28 21:00:00,17.566666666666666,2.15,0.0,29
2019-08-28 22:00:00,17.233333333333334,3.633333333333333,0.0,26
2019-08-28 23:00:00,17.116666666666667,2.983333333333333,0.0,16
2019-08-29 00:00:00,16.883333333333333,3.616666666666667,0.0,4
2019-08-29 01:00:00,16.366666666666667,3.25,0.0,3
2019-08-29 03:00:00,15.766666666666666,3.4333333333333336,0.0,2
2019-08-29 04:00:00,14.016666666666666,1.6833333333333333,0.0,3
2019-08-29 05:00:00,13.366666666666667,2.65,0.0,7
2019-08-29 06:00:00,13.75,2.8000000000000003,0.0,34
2019-08-29 07:00:00,14.216666666666667,3.15,0.0,218
2019-08-29 08:00:00,14.016666666666666,2.3833333333333333,0.0,300
2019-08-29 09:00:00,13.383333333333333,2.033333333333333,0.0,104
2019-08-29 10:00:00,13.450000000000001,1.9166666666666667,0.0,46
2019-08-29 11:00:00,14.616666666666667,1.9166666666666667,1.0,50
2019-08-29 12:00:00,15.25,1.6333333333333335,8.700000000000001,72
2019-08-29 13:00:00,15.059999999999999,3.44,0.0,64
2019-08-29 14:00:00,15.616666666666667,5.5,50.1,90
2019-08-29 15:00:00,15.433333333333332,5.383333333333333,45.4,297
2019-08-29 16:00:00,15.149999999999999,4.366666666666666,10.0,340
2019-08-29 18:00:00,15.216666666666667,3.1999999999999997,9.7,141
